 256 2
  -1.5245900E-01   4.1226740E-01
   1.7282762E+00   1.8901416E+00
   2.1104758E+00  -1.4281095E-01
  -9.2001229E-01  -7.7682641E-01
  -1.7272509E-01   3.7549134E-01
   4.0630079E-01   1.2877205E-01
   6.3229561E-01   9.1164413E-01
   3.1319722E-01   5.3498695E-01
  -5.8345239E-01   3.0975233E-01
  -2.0092167E+00  -1.8499820E+00
   2.4030204E-01   1.0378076E+00
  -4.5794641E-01  -1.0776820E+00
   1.9119507E+00   1.5067535E+00
  -2.4885155E-01   8.0580142E-01
   1.0492630E+00   7.6340618E-02
   1.0514562E+00   2.3926604E-01
   1.3298904E+00   1.6864454E+00
   2.4155042E-01   8.2754559E-01
   1.5176686E+00   2.3130220E+00
   1.4550531E+00   1.3047723E+00
   1.2619804E+00   6.1092508E-01
   2.1313716E-01  -8.6576199E-01
  -1.2409988E+00  -9.0912670E-01
  -1.4625522E-01  -8.0430355E-01
   3.9898085E-01  -4.7202290E-01
  -7.0723663E-01  -5.5624687E-01
  -5.8998045E-01  -8.2049317E-02
  -5.9645483E-01  -4.3371418E-01
  -1.1777738E+00   1.9877793E+00
  -1.1915503E-01   1.1831515E+00
  -3.6182466E-01  -1.2939783E+00
   2.9228702E+00   1.4082173E+00
  -1.4018171E+00  -1.1498034E+00
  -1.4127080E+00  -4.0364017E-01
   1.7674022E+00   1.7648689E+00
   1.8679662E+00   7.4521395E-01
  -6.7526237E-01   4.2740474E-01
  -2.1607393E-01  -6.4695865E-01
  -8.7643053E-01  -2.0228954E+00
  -1.6531630E-01   2.5607306E+00
   2.0195443E+00   1.4551990E+00
   3.6839634E-01  -6.2148906E-01
   8.5636342E-01   6.0396515E-01
  -1.0911760E+00  -7.9520285E-01
   2.1576503E+00   1.5031027E+00
   1.0375280E+00   2.2948310E-01
   5.0348259E-01   1.0217074E+00
   1.6216131E+00   7.3503547E-01
   1.5797488E+00   1.0364777E+00
   1.1424932E+00   1.6144523E+00
  -3.6509998E-01  -2.9867384E-02
  -9.0688986E-01  -9.8816380E-01
  -2.6863499E+00  -2.8223093E+00
  -1.5726307E+00  -1.0564021E+00
   1.2055215E+00   2.2945911E+00
   2.3676723E+00   2.2156568E+00
   1.7670968E+00   5.1318316E-01
   2.5658225E+00   1.8665019E+00
  -1.2190802E+00  -6.4619516E-01
  -1.2886413E+00  -4.5778042E-01
  -1.1829542E+00  -1.5969765E+00
  -6.5716044E-01  -1.2259052E+00
   7.2921169E-01  -4.7836191E-01
   3.8523441E-01   1.7276369E-01
   7.0812365E-01   1.0978561E+00
   1.7622155E+00   6.5862985E-01
   1.5641600E+00   2.2134300E+00
   2.8704168E+00   2.9128312E+00
   2.6952201E+00   3.7495761E+00
   2.6003083E+00   2.4037220E+00
   7.3717777E-02   8.1495740E-03
   1.5445163E+00  -1.2780358E-01
   3.8537483E-01   9.2326878E-01
   6.9803777E-01  -5.3240656E-01
   2.2961586E-01  -9.2551090E-01
  -3.4586454E-01   5.4778042E-01
  -7.3708942E-01  -9.6551509E-01
   1.3193918E+00   6.2099827E-01
   9.7165097E-02  -8.0380723E-01
  -1.2447768E+00  -2.6162727E+00
   1.1299486E+00   2.5201830E-01
   5.9099265E-01   1.5782649E+00
  -1.1882960E+00  -1.5948287E+00
  -1.4643601E+00   4.5474395E-01
  -1.6077740E+00  -7.1872989E-01
   9.3585906E-02   3.1865103E-01
   2.5602217E+00   3.1866792E+00
  -5.0856249E-01   1.5047563E+00
  -1.6257275E-01   1.1795781E+00
  -2.7720428E+00  -1.5184329E+00
  -5.1965106E-01  -1.0504010E+00
  -1.1251129E+00  -1.8400040E+00
  -3.5971109E-01  -2.5345640E-01
  -6.9621839E-01  -1.0792517E-01
   7.0357784E-01   7.8499869E-01
  -6.3298381E-01  -6.3607307E-01
  -1.9793096E+00  -4.9931325E-01
   8.7910623E-01   5.7479779E-01
  -2.4778132E+00  -1.6406110E+00
   1.9594041E+00  -1.3718771E+00
   8.3792414E-01  -1.1561481E+00
  -1.0877304E+00  -2.3709993E+00
  -1.7158047E+00  -1.5363809E+00
  -9.9879304E-01  -1.9363101E+00
  -2.6720171E-01   9.2123280E-01
  -4.3415113E-01  -3.3883046E-01
  -2.3170245E+00  -3.1144832E+00
  -1.5733756E+00   8.7318708E-01
   4.5167561E-01   1.9721189E+00
   2.0672163E+00   1.4416848E+00
  -8.9617980E-01  -8.6067166E-01
  -1.6968546E+00  -4.5915301E-01
  -4.9919292E-01  -6.2903995E-01
   8.9230409E-01  -1.7355051E+00
  -9.7257130E-01  -2.3743691E-01
   2.0053098E+00   1.0886189E-01
   5.8033017E-01   1.2640152E-01
  -1.5576772E+00  -1.9677551E+00
  -1.2236988E+00  -3.4483914E-01
  -1.6438456E+00   1.6551531E+00
  -1.3723671E+00   1.2402401E-01
  -2.3781253E+00  -7.3846753E-01
   1.6575414E+00   2.6178300E+00
   9.5770182E-02   1.5783411E+00
  -5.1462368E-01  -2.0916796E+00
   8.5011048E-01   2.8605244E-01
  -2.8656642E-01   1.3787904E-02
   1.0137495E+00   1.2893908E+00
   1.2600832E+00   1.3181492E+00
   1.9374626E+00   2.4130518E+00
  -3.7670856E-01  -2.5097470E-01
  -7.3167528E-01  -1.8124787E+00
  -9.1944706E-01  -5.2473244E-01
  -1.4167296E+00   4.6726306E-02
   1.7481599E+00   1.3784050E+00
   7.7120087E-01   5.4603373E-01
  -9.7896637E-01   3.7735754E-01
   2.2775596E-02  -1.9297671E+00
   2.2400654E-01   2.5126799E-01
   1.3124410E-02   9.9441529E-01
   1.9735358E+00   1.3549649E+00
   1.7078680E+00   1.6512629E+00
  -1.8231686E+00   5.7583900E-01
  -5.0954271E-02   5.5590271E-01
   2.9349026E-01   1.0047489E+00
   1.0401666E+00   1.0256207E+00
   1.7690983E+00   2.0905405E+00
   1.1320573E+00   4.9122003E-02
   7.4302536E-01   2.2433865E-01
  -9.4540799E-01  -1.7292716E+00
  -2.0603517E+00  -1.2702189E+00
   9.5016314E-02  -8.0950278E-01
  -4.5193732E-02  -1.1920776E+00
  -1.8281918E+00  -1.3580316E+00
