 256 2
   1.2882350E+00  -2.7004795E-01
   3.0236887E+00  -1.7868113E+00
   2.9064970E+00  -3.2680845E+00
   3.4063755E+00  -3.5089791E+00
   1.0580913E+00  -8.5895722E-01
  -1.9495433E+00   2.8404817E+00
  -3.1011429E+00   1.7629067E+00
   5.9401791E-01  -7.1480841E-01
   8.2348379E-01  -2.3655286E+00
   8.8116389E-01  -1.7002047E+00
   2.8158024E+00  -3.3685463E+00
   1.1872775E+00  -1.0301226E+00
   3.2189745E+00  -2.5120622E+00
   3.4127746E+00  -4.1089007E+00
   5.3852832E+00  -4.8291533E+00
   3.3231633E+00  -2.6800157E+00
   1.6242180E+00  -1.0621486E+00
   9.0434686E-01  -1.1073666E+00
  -2.7437935E-01   1.6720264E+00
   5.1286018E-01  -5.6840740E-01
   1.5903369E+00  -1.2919055E+00
   4.4166955E+00  -5.5297078E+00
   3.7536502E+00  -4.2648782E+00
   6.5276602E+00  -6.0975599E+00
   3.5271980E+00  -4.6336521E+00
   1.0708395E+01  -1.0139925E+01
   9.2896801E+00  -8.5888763E+00
   7.6064635E+00  -6.9126074E+00
   7.1801897E+00  -9.2618082E+00
   6.5019365E+00  -3.9589466E+00
   4.2579820E+00  -3.8335646E+00
   3.0559468E+00  -3.0643169E+00
   3.4579685E+00  -3.8925158E+00
   3.2578967E+00  -2.2714146E+00
   1.7785401E+00  -2.2020297E+00
   4.2355119E+00  -3.6537009E+00
   3.2486830E+00  -3.4191066E+00
   1.4657876E+00  -2.5206492E+00
   1.2383618E+00   2.6105327E-01
  -3.3789866E-02   3.5977541E-02
   4.4947929E+00  -5.4552993E+00
   3.2076384E+00  -2.7714641E+00
   1.5873278E+00  -1.0332245E+00
   4.4706604E+00  -5.4777624E+00
   7.4430541E+00  -6.9014881E+00
   4.8467417E+00  -5.3828083E+00
   5.1520178E+00  -6.8985289E+00
   3.9102614E+00  -3.7991650E+00
  -6.9461544E-01   1.9825667E+00
  -2.9718080E-01   8.9342376E-01
  -3.4990026E+00   4.1685658E+00
  -6.9246613E-01   1.2528192E+00
  -1.3077319E+00   4.6495197E-01
  -1.0489806E+00   1.0286886E+00
   2.4305306E+00  -1.9759014E+00
   2.6185943E+00  -4.7009460E-01
   1.0141004E+00   1.1855664E-01
  -3.1375734E+00   3.9608027E+00
  -2.2265774E+00   1.6851227E+00
   7.5304247E-02  -5.1290643E-01
  -1.6520784E+00   1.1973823E+00
  -1.4980231E+00   1.2159441E+00
  -1.3485949E+00   8.6023888E-01
   7.9086395E-01   7.3761947E-02
   1.2340204E+00  -1.4956043E+00
   1.7900850E+00  -1.2408479E-01
  -5.8075638E-01   8.4503066E-01
  -4.2822704E+00   4.7700332E+00
  -5.3192205E+00   3.9024875E+00
  -2.8861760E+00   2.5023497E+00
  -1.9505171E+00   6.6949623E-01
  -1.0987838E+00   6.9033935E-01
  -2.1680333E+00   1.4408981E+00
  -6.4070325E-01   6.1977666E-01
  -5.4350401E-01   1.2058650E+00
  -1.3216381E+00   5.4276777E-01
  -1.6203787E+00  -4.1853121E-01
   2.8628064E+00  -3.1081109E+00
  -1.0496420E+00  -1.6226061E+00
  -7.5938472E-02  -1.9493045E-01
  -8.4941673E-01   8.2820257E-01
  -2.5869980E+00   1.6846214E+00
